"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모"
"3200000","CDFI3261042008000002","20081020","","03","폐업","03","폐업","","","","","886-3335","","151856","서울특별시 관악구 신림동 108-103번지 ","서울특별시 관악구 신림로22길 24 (신림동)","","동희반점","20160523145509","I","2018-08-31 23:59:59.0","","194241.560705046    ","441131.989043813    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3200000","CDFI3261042004000002","20040608","","01","영업/정상","13","영업중","","","","","884-4761","","151835","서울특별시 관악구 봉천동 1601-1번지 ","서울특별시 관악구 남부순환로 1840 (봉천동)","","아웃백스테이크하우스 서울대점","20150925163522","I","2018-08-31 23:59:59.0","","195888.192100225    ","442019.999681675    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3200000","CDFI3261042007000001","20070205","","01","영업/정상","13","영업중","","","","","875-2224","","151057","서울특별시 관악구 봉천동 1598-21번지 ","서울특별시 관악구 관악로 146  (봉천동)","","만리장성","20110623154147","I","2018-08-31 23:59:59.0","","195734.739939144    ","441790.641846171    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3200000","CDFI3261042008000003","20080801","","01","영업/정상","13","영업중","","","","","877-1272","","151891","서울특별시 관악구 신림동 1430-11번지 ","서울특별시 관악구 신림동길 4  (신림동)","","아리차이","20110623160105","I","2018-08-31 23:59:59.0","","193586.346816414    ","442834.546903906    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3200000","CDFI3261042016000001","20160502","","01","영업/정상","13","영업중","","","","","070-4521-9421","","","서울특별시 관악구 봉천동 1604-1번지 1층 ","서울특별시 관악구 관악로14길 22 1층 (봉천동)","08788","라꼬미다데수다메리카","20160523155748","I","2018-08-31 23:59:59.0","","195840.823514062    ","441869.843556368    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3200000","CDFI3261042016000002","20160620","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 봉천동 1625-29번지 2층 ","서울특별시 관악구 낙성대로 16 2층 (봉천동 낙성대빌딩)","08790","China 唐(차이나당)","20160625122558","I","2018-08-31 23:59:59.0","","196285.295221388    ","441657.960486242    ","관광식당업","","일반주거지역","4","주택가주변","","","근린생활시설","2","","","","","","","","","","","","","164.5","","","","","","","","","","","","","165"
"3200000","CDFI3261042008000001","20080131","20151105","04","취소/말소/만료/정지/중지","33","지정취소","","","","","888-8908","","151835","서울특별시 관악구 봉천동 1595-1번지 ","서울특별시 관악구 관악로 116 (봉천동)","","동천홍 서울대점","20151116093151","I","2018-08-31 23:59:59.0","","195772.919373424    ","441498.239115823    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042009000002","20090223","","03","폐업","03","폐업","20140514","","","","552-7469","","135934","서울특별시 강남구 역삼동 825-27번지 국빈반점 ","서울특별시 강남구 테헤란로2길 21 (역삼동국빈반점)","","국빈반점","20140522131901","I","2018-08-31 23:59:59.0","","202530.779356423    ","443846.791232238    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042009000003","20090928","","03","폐업","03","폐업","20141111","","","","512-6701","","135954","서울특별시 강남구 청담동 88-37번지 1층 ","서울특별시 강남구 선릉로152길 17 (청담동1층)","","기욤","20150904112253","I","2018-08-31 23:59:59.0","","203559.800138386    ","446912.293422992    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042009000004","20090421","","03","폐업","03","폐업","20141008","","","","511-8488","","135890","서울특별시 강남구 신사동 548번지 예린빌딩 지하1층 B02호 ","서울특별시 강남구 압구정로 126 (신사동예린빌딩 지하1층 B02호)","","나마스테","20150904113348","I","2018-08-31 23:59:59.0","","201928.025912356    ","446851.924138581    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042008000005","20080121","","03","폐업","03","폐업","20141103","","","","554-8120","","135985","서울특별시 강남구 역삼동 GS강남타워 지하 1층 ","","","공리(공춘호)","20150904112959","I","2018-08-31 23:59:59.0","","","","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042008000007","20080402","","03","폐업","03","폐업","20160229","","","","3473-8812","","135933","서울특별시 강남구 역삼동 822-5번지 ","서울특별시 강남구 테헤란로 111 (역삼동)","","금문도","20160308142532","I","2018-08-31 23:59:59.0","","202518.374074419    ","444076.444983586    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042008000009","20080612","","03","폐업","03","폐업","20130123","","","","02-558-5838","","135091","서울특별시 강남구 삼성동 165-12번지 지상 23층 ","서울특별시 강남구 봉은사로108길 21  (삼성동지상 23층)","","천미향","20130222175345","I","2018-08-31 23:59:59.0","","205627.537677229    ","445712.075775255    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042008000011","20080121","","03","폐업","03","폐업","20141222","","","","02-508-6660","","135931","서울특별시 강남구 역삼동 817-16번지 지상1층 ","서울특별시 강남구 강남대로96길 11-4 (역삼동지상1층)","","탄","20150904112211","I","2018-08-31 23:59:59.0","","202410.177723106    ","444212.054864818    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042007000001","20070709","","03","폐업","03","폐업","20160201","","","","02-501-6900","","135846","서울특별시 강남구 대치동 945-11번지 지상2층 ","서울특별시 강남구 테헤란로98길 14 (대치동지상2층)","","(주)니하오마중원","20160216091835","I","2018-08-31 23:59:59.0","","205430.675401509    ","445034.546016578    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042007000003","20070207","","03","폐업","03","폐업","20111027","","","","565-4147","","135928","서울특별시 강남구 역삼동 773-6번지 1층 ","서울특별시 강남구 언주로 327  (역삼동1층)","","가선","20130222163606","I","2018-08-31 23:59:59.0","","203902.605          ","443874.3            ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042009000007","20090223","","03","폐업","03","폐업","20111027","","","","522-7100","","135931","서울특별시 강남구 역삼동 814-6번지 스타플렉스 2층 209호 ","서울특별시 강남구 강남대로 438  (역삼동스타플렉스 2층 209호)","","르어","20130222164136","I","2018-08-31 23:59:59.0","","202262.457856142    ","444382.542260289    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042009000008","20090610","","03","폐업","03","폐업","20131224","","","","553-2233","","135509","서울특별시 강남구 삼성동 119번지 ","서울특별시 강남구 봉은사로 478 (삼성동)","","중국성","20140115151013","I","2018-08-31 23:59:59.0","","204598.727206064    ","445594.572229935    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042009000009","20090205","","03","폐업","03","폐업","20130306","","","","02-567-7454","","135878","서울특별시 강남구 삼성동 149-1번지 지상1층 ","서울특별시 강남구 봉은사로82길 21  (삼성동지상1층)","","취홍","20130322170717","I","2018-08-31 23:59:59.0","","204842.438886379    ","445531.161515974    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042009000012","20091210","","03","폐업","03","폐업","20150302","","","","02-558-4525","","135932","서울특별시 강남구 역삼동 818-8번지 용정빌딩 1층 ","서울특별시 강남구 강남대로94길 21 (역삼동용정빌딩 1층)","","타코리코","20150904112040","I","2018-08-31 23:59:59.0","","202491.248721223    ","444170.949037919    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042009000014","20090720","","03","폐업","03","폐업","20141008","","","","547-5441","","135891","서울특별시 강남구 신사동 572번지 ","서울특별시 강남구 압구정로22길 10 (신사동)","","팜파스그릴","20150904113427","I","2018-08-31 23:59:59.0","","202210.224464549    ","446972.963113462    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000027","20100216","","03","폐업","03","폐업","20131231","","","","3270-7533","","135730","서울특별시 강남구 삼성동 무역센터현대백화점 9층 ","","","티원 무역센터","20140115153130","I","2018-08-31 23:59:59.0","","","","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000001","20101203","","03","폐업","03","폐업","20150827","","","","02-529-3610","","135505","서울특별시 강남구 도곡동 91-5번지 삼성래미안상가 서관 1층 101-104호 ","서울특별시 강남구 남부순환로 2803 (도곡동삼성래미안상가 서관 1층 101-104호)","","(주)강가홀딩스","20150904110936","I","2018-08-31 23:59:59.0","","204409.705567487    ","443065.549521654    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000002","20100914","","03","폐업","03","폐업","20110627","","","","512-2970","","135897","서울특별시 강남구 신사동 651-16번지 지상1층 ","서울특별시 강남구 도산대로45길 6  (신사동지상1층)","","(주)매직테이스트","20130222163453","I","2018-08-31 23:59:59.0","","203145.214135042    ","446735.298655882    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000004","20100614","","03","폐업","03","폐업","20150825","","","","02-3443-1970","","135517","서울특별시 강남구 청담동 99-11번지 지상1층 ","서울특별시 강남구 도산대로75길 14-1 (청담동지상1층)","","구르메에오","20150904111847","I","2018-08-31 23:59:59.0","","204004.125927718    ","447011.834761419    ","관광식당업","","","","","","이탈리아식","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042008000013","20080107","","03","폐업","03","폐업","20141103","","","","569-6772","","135880","서울특별시 강남구 삼성동 157-8번지 지하1층 ","서울특별시 강남구 삼성로96길 6 (삼성동지하1층)","","팬다(김복순)","20150904112502","I","2018-08-31 23:59:59.0","","204933.423687109    ","445141.77035067     ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042007000005","20070424","","03","폐업","03","폐업","20141103","","","","549-1020","","135814","서울특별시 강남구 논현동 50-8번지 ","서울특별시 강남구 학동로1길 11 (논현동)","","구이린","20150904113142","I","2018-08-31 23:59:59.0","","201847.886451965    ","445541.582198905    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042007000006","20070424","","03","폐업","03","폐업","20160504","","","","546-2261","","135820","서울특별시 강남구 논현동 111-28번지 ","서울특별시 강남구 선릉로133길 3 (논현동)","","국빈","20160504150632","I","2018-08-31 23:59:59.0","","203511.560902347    ","446217.245293527    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042007000008","20070313","","03","폐업","03","폐업","20141008","","","","3444-8697","","135897","서울특별시 강남구 신사동 653-20번지 ","서울특별시 강남구 도산대로49길 22 (신사동)","","일마레 압구정점","20150904113553","I","2018-08-31 23:59:59.0","","203232.631651807    ","446906.33849873     ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000008","20100614","","03","폐업","03","폐업","20141008","","","","2602-4971","","135889","서울특별시 강남구 신사동 545-18번지 지상1층 지하1층 ","서울특별시 강남구 도산대로13길 36 (신사동지상1층 지하1층)","","네꼬맘마","20150904113316","I","2018-08-31 23:59:59.0","","201988.322910124    ","446465.736555461    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000011","20100730","","03","폐업","03","폐업","20110718","","","","3446-5555","","135827","서울특별시 강남구 논현동 183번지 1층 ","서울특별시 강남구 강남대로118길 12  (논현동1층)","","도사가야서울","20130222163704","I","2018-08-31 23:59:59.0","","202118.122803265    ","444900.263571515    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000013","20101021","","03","폐업","03","폐업","20111201","","","","516-4626","","135871","서울특별시 강남구 삼성동 77-20번지 지하1층 지상1층 ","서울특별시 강남구 봉은사로 541  (삼성동지하1층 지상1층)","","동천홍(박성재)","20130222163740","I","2018-08-31 23:59:59.0","","205159.792088359    ","445792.211674213    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000014","20100614","","03","폐업","03","폐업","20120314","","","","547-8885","","135816","서울특별시 강남구 논현동 65-3번지 12층 ","서울특별시 강남구 논현로150길 18  (논현동12층)","","동천홍(정혁신)","20120402112918","I","2018-08-31 23:59:59.0","","202585.51817616     ","446338.99415572     ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000015","20100525","","03","폐업","03","폐업","20120613","","","","583-8888","","135937","서울특별시 강남구 역삼동 837-33번지 ","","","동천홍(역삼점)","20120703083523","I","2018-08-31 23:59:59.0","","202761.123133625    ","443264.276611029    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000017","20100518","","03","폐업","03","폐업","20130116","","","","562-7992","","135878","서울특별시 강남구 삼성동 152-62번지 1층 ","서울특별시 강남구 삼성로100길 15  (삼성동1층)","","루나아시아","20130222163947","I","2018-08-31 23:59:59.0","","204936.619943986    ","445301.34031971     ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000018","20100323","","03","폐업","03","폐업","20130131","","","","563-1993","","135877","서울특별시 강남구 삼성동 143-30번지 ","서울특별시 강남구 삼성로91길 28  (삼성동)","","루비친(삼성동)","20130222164019","I","2018-08-31 23:59:59.0","","204698.725555403    ","444950.288061059    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000019","20101020","","03","폐업","03","폐업","20140210","","","","565-1318","","135908","서울특별시 강남구 역삼동 636-15번지 ","서울특별시 강남구 강남대로94길 59 (역삼동)","","룽청","20140221104826","I","2018-08-31 23:59:59.0","","202766.790145924    ","444274.580751513    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000021","20100525","","03","폐업","03","폐업","20130909","","","","02-565-5591","","135936","서울특별시 강남구 역삼동 830-31번지 ","서울특별시 강남구 역삼로3길 12 (역삼동)","","지미(역삼점)","20130926112846","I","2018-08-31 23:59:59.0","","202722.161687863    ","443575.914969499    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000023","20100514","","03","폐업","03","폐업","20150825","","","","","","135501","서울특별시 강남구 대치동 990-2번지 지상1층 ","서울특별시 강남구 도곡로 522 (대치동지상1층)","","차이웍(대치2호점)","20150904111031","I","2018-08-31 23:59:59.0","","205552.78825108     ","444140.741979015    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000025","20101231","","03","폐업","03","폐업","20120703","","","","02-562-1371","","135840","서울특별시 강남구 대치동 893-4번지 2층 ","서울특별시 강남구 삼성로 427  (대치동2층)","","카도로","20120716100323","I","2018-08-31 23:59:59.0","","204993.168008491    ","444750.102109973    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000026","20101220","","03","폐업","03","폐업","20131231","","","","02-539-8854","","135082","서울특별시 강남구 역삼동 708-36번지 3층 ","서울특별시 강남구 선릉로 429 (역삼동3층)","","쿠아타이(이준형)","20140115151333","I","2018-08-31 23:59:59.0","","204290.500084407    ","444555.671199174    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261041999000001","19991211","","03","폐업","03","폐업","20111026","","","","2005-1008","","135985","서울특별시 강남구 역삼동 GS강남타워 지하1층 ","","","(주)아워홈 실크스파이스","20130222163533","I","2018-08-31 23:59:59.0","","","","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042002000001","20020108","","03","폐업","03","폐업","20131231","","","","551-3355","","135091","서울특별시 강남구 삼성동 159번지 코엑스몰 C-1 ","서울특별시 강남구 영동대로 511 (삼성동코엑스몰 C-1)","","동전개발(주)우노코엑스","20140115151107","I","2018-08-31 23:59:59.0","","205130.591678902    ","445590.096837802    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042003000002","20031230","","03","폐업","03","폐업","20141008","","","","544-0457","","135812","서울특별시 강남구 논현동 7-14번지 정안빌딩 23층 ","서울특별시 강남구 도산대로 174 (논현동정안빌딩 23층)","","(주)압구정 공을기","20150904113238","I","2018-08-31 23:59:59.0","","202375.906191344    ","446320.935032071    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042004000002","20040901","","03","폐업","03","폐업","20141008","","","","02-3438-6105","","135724","서울특별시 강남구 압구정동 현대백화점 본점 5층 ","","","타이타이압구정","20150904113508","I","2018-08-31 23:59:59.0","","","","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042005000002","20050628","","03","폐업","03","폐업","20141031","","","","3444-3610","","135894","서울특별시 강남구 신사동 610-5번지 ","서울특별시 강남구 논현로 868 (신사동)","","강가 신사점","20150904112816","I","2018-08-31 23:59:59.0","","202473.802776108    ","447098.174184132    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042005000004","20051209","","03","폐업","03","폐업","20120709","","","","02-3288-8138","","135732","서울특별시 강남구 삼성동 그랜드인터콘티넨탈호텔 1층 ","","","크리스탈제이드팰리스레스토랑","20120720084040","I","2018-08-31 23:59:59.0","","","","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042006000003","20060516","","03","폐업","03","폐업","20151202","","","","2057-7007","","135856","서울특별시 강남구 도곡동 467-29번지 타워팰리스 스포츠클럽 지상1층 ","서울특별시 강남구 언주로30길 26 (도곡동타워팰리스 스포츠클럽 지상1층)","","(주)타워차이","20151208163127","I","2018-08-31 23:59:59.0","","204602.563399428    ","442794.574490766    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042006000007","20061130","","03","폐업","03","폐업","20160205","","","","02-556-5227","","135842","서울특별시 강남구 대치동 대치현대아파트 101-109 983-1 해암빌딩 1층 ","","","태가원","20160217145259","I","2018-08-31 23:59:59.0","","","","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261041996000001","19961028","","01","영업/정상","13","영업중","","","","","517-5007","","135011","서울특별시 강남구 논현동 94번지 ","서울특별시 강남구 도산대로 334  (논현동)","","(주)바른손 베니건스 압구정점","20110712181009","I","2018-08-31 23:59:59.0","","203336.821517205    ","446708.403920022    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042007000009","20070118","","01","영업/정상","13","영업중","","","","","541-1461","","135896","서울특별시 강남구 신사동 645-18번지 12층 ","서울특별시 강남구 언주로168길 24  (신사동12층)","","젠하이더웨이","20111216110741","I","2018-08-31 23:59:59.0","","203074.591959089    ","447086.262827024    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042007000010","20070607","","01","영업/정상","13","영업중","","","","","02-516-4808","","135952","서울특별시 강남구 청담동 52-8번지 지상1층 ","서울특별시 강남구 도산대로94길 33 (청담동지상1층)","","중화요리첸","20150904113656","I","2018-08-31 23:59:59.0","","204600.020966919    ","446887.210923755    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042007000011","20071024","","01","영업/정상","13","영업중","","","","","566-8090","","135919","서울특별시 강남구 역삼동 708-33번지 파라다이스빌딩 지하1층 101호 ","서울특별시 강남구 테헤란로52길 21  (역삼동파라다이스빌딩 지하1층 101호)","","티엔티엔","20111216143045","I","2018-08-31 23:59:59.0","","204222.892946797    ","444524.822711989    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042007000012","20070313","","01","영업/정상","13","영업중","","","","","3445-8867","","135950","서울특별시 강남구 청담동 22-16번지 1층 ","서울특별시 강남구 선릉로146길 15  (청담동1층)","","폴","20111216162556","I","2018-08-31 23:59:59.0","","203550.06437633     ","446655.042207334    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042008000001","20081112","","01","영업/정상","13","영업중","","","","","02-3444-0770","","135517","서울특별시 강남구 청담동 96-6번지 1층 ","서울특별시 강남구 도산대로75길 19  (청담동1층)","","(주)가배전문점","20110711212323","I","2018-08-31 23:59:59.0","","203958.687379424    ","447021.695836015    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042008000002","20080516","","01","영업/정상","13","영업중","","","","","542-4073","","135954","서울특별시 강남구 청담동 83-18번지 ","서울특별시 강남구 압구정로60길 22  (청담동)","","(주)파리크라상 퀸스파크 청담점","20110714151523","I","2018-08-31 23:59:59.0","","203608.289564752    ","447076.643296353    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042008000003","20080725","","01","영업/정상","13","영업중","","","","","3454-0022","","135871","서울특별시 강남구 삼성동 78번지 삼안빌딩 1층 ","서울특별시 강남구 영동대로 648  (삼성동삼안빌딩 1층)","","78온더라이즈","20110714152027","I","2018-08-31 23:59:59.0","","205033.011281068    ","446418.580759378    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042008000006","20080715","","01","영업/정상","13","영업중","","","","","565-7442","","135911","서울특별시 강남구 역삼동 647-11번지 동영빌딩 지상 1층 ","서울특별시 강남구 테헤란로13길 8-10  (역삼동동영빌딩 지상 1층)","","그릴아지사이","20111215095207","I","2018-08-31 23:59:59.0","","202870.080549817    ","444238.918061616    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042008000008","20080305","","01","영업/정상","13","영업중","","","","","577-0913","","135860","서울특별시 강남구 도곡동 953-1번지 지하1층 B107호 ","서울특별시 강남구 강남대로 240  (도곡동지하1층 B107호)","","란나타이(양재점)","20111215135232","I","2018-08-31 23:59:59.0","","202973.006006482    ","442568.878945501    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042008000010","20080922","","01","영업/정상","13","영업중","","","","","02-565-7454","","135925","서울특별시 강남구 역삼동 746-12번지 ","서울특별시 강남구 논현로77길 3  (역삼동)","","첸","20111216131328","I","2018-08-31 23:59:59.0","","203313.729582435    ","443862.558523551    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042008000012","20081020","","01","영업/정상","13","영업중","","","","","565-8887","","135854","서울특별시 강남구 도곡동 518-7번지 1층 ","서울특별시 강남구 논현로30길 6  (도곡동1층)","","팔장선원","20111216143616","I","2018-08-31 23:59:59.0","","203746.668426908    ","442299.779488292    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042007000002","20070313","","01","영업/정상","13","영업중","","","","","547-7444","","135950","서울특별시 강남구 청담동 22-12번지 1층 ","서울특별시 강남구 도산대로58길 14  (청담동1층)","","(주)이닝","20110714120403","I","2018-08-31 23:59:59.0","","203579.875317637    ","446686.703948472    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042009000005","20090810","","01","영업/정상","13","영업중","","","","","517-0108","","135957","서울특별시 강남구 청담동 127-19번지 지상1층 ","서울특별시 강남구 도산대로101길 9  (청담동지상1층)","","도쿄 사이카보","20111215131300","I","2018-08-31 23:59:59.0","","204564.677107073    ","447060.176300923    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042009000006","20090423","","01","영업/정상","13","영업중","","","","","512-0830","","135892","서울특별시 강남구 신사동 580-5번지 지하1층 ","서울특별시 강남구 논현로175길 6  (신사동지하1층)","","드마리","20111215133158","I","2018-08-31 23:59:59.0","","202384.176863802    ","447119.938253719    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042009000010","20090319","","01","영업/정상","13","영업중","","","","","02-3449-5864","","135724","서울특별시 강남구 압구정동 현대백화점 본점 5층 ","","","크리스탈제이드상하이딜라이트","20111216133738","I","2018-08-31 23:59:59.0","","","","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042009000011","20090720","","01","영업/정상","13","영업중","","","","","02-3446-7990","","135517","서울특별시 강남구 청담동 99-12번지 2층 ","서울특별시 강남구 도산대로75길 14  (청담동2층)","","키라","20111216134653","I","2018-08-31 23:59:59.0","","204002.554814115    ","446993.524333925    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042011000001","20110303","","01","영업/정상","13","영업중","","","","","544-6336","","135819","서울특별시 강남구 논현동 99-7번지 지상1층 ","서울특별시 강남구 선릉로145길 13  (논현동지상1층)","","대가방본점","20111215112735","I","2018-08-31 23:59:59.0","","203336.585270466    ","446550.9413477      ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042011000002","20110411","","01","영업/정상","13","영업중","","","","","545-6154","","135893","서울특별시 강남구 신사동 601-3번지 동우빌딩 지상1층 ","서울특별시 강남구 논현로168길 25  (신사동동우빌딩 지상1층)","","일일향","20111216110830","I","2018-08-31 23:59:59.0","","202613.45877561     ","446843.022476168    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042010000003","20101206","","01","영업/정상","13","영업중","","","","","2112-3883","","135984","서울특별시 강남구 역삼동 강남파이낸스센터 지하2층 ","","","(주)토마틸로지에프씨","20110714135426","I","2018-08-31 23:59:59.0","","","","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI3261042009000001","20091116","","01","영업/정상","13","영업중","","","","","3442-4451","","","서울특별시 강남구 청담동 2-10번지 남강빌딩 지하 1층 ","서울특별시 강남구 도산대로 412 (청담동 남강빌딩)","06062","(주)일본요리점 청산","20150804175652","I","2018-08-31 23:59:59.0","","203528.889270356    ","446748.079565681    ","관광식당업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
